time [s]	total_relief [m]	mean incision[m/s]	mean diffusion [m/s]	energy expenditure [J/s]
4.560000000000000000e+03	2.579427444655172513e-02	5.531066361650049635e-07	-3.691803107725467565e-09	5.473883948939307041e-04
4.620000000000000000e+03	2.596282264141130600e-02	5.562153709930253492e-07	-3.704824904922532328e-09	5.509226366205392930e-04
4.680000000000000000e+03	2.613113558092226146e-02	5.593254122089062236e-07	-3.717546537863476170e-09	5.566845816602384190e-04
4.740000000000000000e+03	2.630006237339320083e-02	5.627833754658288148e-07	-3.730131743850574677e-09	5.600933125827678351e-04
4.800000000000000000e+03	2.646839889122647865e-02	5.659602746098091495e-07	-3.742410118132637514e-09	5.635398567809373751e-04
4.860000000000000000e+03	2.663680140593999157e-02	5.693613771126293123e-07	-3.754403947483838791e-09	5.662877739144653441e-04
4.920000000000000000e+03	2.680503283578339335e-02	5.726441025333792163e-07	-3.766010041877178534e-09	5.697769216294922608e-04
4.980000000000000000e+03	2.697346916218466839e-02	5.758882627513271700e-07	-3.777282753199975969e-09	5.731837878859258849e-04
5.040000000000000000e+03	2.714186216584158623e-02	5.792873474403296070e-07	-3.788619903014883559e-09	5.740021155429777438e-04
5.100000000000000000e+03	2.730957728197538209e-02	5.825723228162085849e-07	-3.799383632830851116e-09	5.772522571730538980e-04
5.160000000000000000e+03	2.747795974960275112e-02	5.858204214032898886e-07	-3.810528954011166448e-09	5.807110953305512097e-04
5.220000000000000000e+03	2.764635581567835912e-02	5.891271779590962651e-07	-3.821207790162058909e-09	5.841513396789939014e-04
5.280000000000000000e+03	2.781492762776584943e-02	5.922907110677608392e-07	-3.831678292447751696e-09	5.876151088322847547e-04
5.340000000000000000e+03	2.798369018446020956e-02	5.956055366889555599e-07	-3.842158403299455342e-09	5.911027467271871708e-04
5.400000000000000000e+03	2.815248757129265589e-02	5.987975642660031196e-07	-3.852231810591248479e-09	5.946152300901820942e-04
5.460000000000000000e+03	2.832130998118659315e-02	6.019565585913601612e-07	-3.862117524581779069e-09	5.980501137731090251e-04
5.520000000000000000e+03	2.849013325282873099e-02	6.052726265153753599e-07	-3.871872498887857900e-09	6.015100381279029403e-04
5.580000000000000000e+03	2.865898334795961150e-02	6.084703570482454280e-07	-3.881544090428420868e-09	6.049026854667129485e-04
5.640000000000000000e+03	2.882783412250475644e-02	6.117338597237449808e-07	-3.890711275439228865e-09	6.083075365797945824e-04
5.700000000000000000e+03	2.899670472130908699e-02	6.149006290261808213e-07	-3.899332790832667546e-09	6.117374922169070998e-04
5.760000000000000000e+03	2.916559615151290835e-02	6.180132676593621096e-07	-3.907858642920423116e-09	6.151326695655014642e-04
5.820000000000000000e+03	2.933449208524373936e-02	6.211686857497024996e-07	-3.916437576326300799e-09	6.185977333162142027e-04
5.880000000000000000e+03	2.950341878289296227e-02	6.242906526222699719e-07	-3.925016750027971893e-09	6.219684586828781161e-04
5.940000000000000000e+03	2.967233175643161497e-02	6.273957515356768297e-07	-3.933809508457228101e-09	6.253938567106425523e-04
6.000000000000000000e+03	2.984127069576576752e-02	6.306434090494107860e-07	-3.942708031158413548e-09	6.288288194301501488e-04
6.060000000000000000e+03	3.001022061660643669e-02	6.338183012980077618e-07	-3.951449667417130209e-09	6.322151293922380171e-04
6.120000000000000000e+03	3.017916679323891238e-02	6.370990894924451410e-07	-3.959848900446932500e-09	6.356528371773574994e-04
6.180000000000000000e+03	3.034813186159760617e-02	6.402659960099176269e-07	-3.968209012205864692e-09	6.390279374033439866e-04
6.240000000000000000e+03	3.051709097968935067e-02	6.435170963290631236e-07	-3.976452627807083176e-09	6.424868041838589913e-04
6.300000000000000000e+03	3.068607933412675903e-02	6.466392554890717112e-07	-3.984570835743166898e-09	6.458526829316323971e-04
6.360000000000000000e+03	3.085504861354711886e-02	6.497966524787281326e-07	-3.992563096512519962e-09	6.492288166468659742e-04
6.420000000000000000e+03	3.102402796259708800e-02	6.529252622844549215e-07	-4.000444133389611496e-09	6.525839008599672265e-04
6.480000000000000000e+03	3.119300720079609332e-02	6.561119635090673743e-07	-4.008337933728979746e-09	6.559511026284401379e-04
6.540000000000000000e+03	3.136199367285776723e-02	6.593630802758590419e-07	-4.016108153642911617e-09	6.593562764766560703e-04
6.600000000000000000e+03	3.153099505718274381e-02	6.625142105544818425e-07	-4.023864294720898511e-09	6.627125193702860162e-04
6.660000000000000000e+03	3.169998788900729725e-02	6.656656148829617845e-07	-4.031523826089380458e-09	6.660779680466754260e-04
6.720000000000000000e+03	3.186898847172671412e-02	6.688645594468191334e-07	-4.039076158792003560e-09	6.693943268371423333e-04
6.780000000000000000e+03	3.203798025005705902e-02	6.725625545367590964e-07	-4.046517067782717737e-09	6.727200432063164780e-04
6.840000000000000000e+03	3.220697569614927591e-02	6.757429024614540535e-07	-4.062505422558592609e-09	6.760347108070480400e-04
6.900000000000000000e+03	3.237594681419544984e-02	6.788479955257373627e-07	-4.077679640316265863e-09	6.793366844287928316e-04
6.960000000000000000e+03	3.254489339036080453e-02	6.820072108380522750e-07	-4.091982344526751536e-09	6.826615774869694737e-04
7.020000000000000000e+03	3.271382973936172445e-02	6.851020695340414633e-07	-4.105204489044232707e-09	6.860865459055812956e-04
7.080000000000000000e+03	3.288277672308701632e-02	6.882161216566914774e-07	-4.117748639031476879e-09	6.893579720777002692e-04
7.140000000000000000e+03	3.305167125379888243e-02	6.911761629427941247e-07	-4.129499599107220382e-09	6.926985022317311931e-04
7.200000000000000000e+03	3.322057609931567540e-02	6.942151786287909479e-07	-4.140719210035234734e-09	6.959761450275677060e-04
7.260000000000000000e+03	3.338945490417415118e-02	6.973535587555037020e-07	-4.151351538081487720e-09	6.993095919563060850e-04
7.320000000000000000e+03	3.355834253575212811e-02	7.004219733289935043e-07	-4.161415386630511442e-09	7.025635906483053460e-04
7.380000000000000000e+03	3.372725989885923259e-02	7.035176090088137464e-07	-4.171083617326556840e-09	7.057972169321239352e-04
7.440000000000000000e+03	3.389615726020538816e-02	7.065533176967540549e-07	-4.180186806810484898e-09	7.091001722137633750e-04
7.500000000000000000e+03	3.406506393595419568e-02	7.095049080059584102e-07	-4.188933066240902682e-09	7.123544756719746860e-04
7.560000000000000000e+03	3.423394982532027009e-02	7.124726244242590726e-07	-4.197286248981799947e-09	7.155592927294509740e-04
7.620000000000000000e+03	3.440281908805174760e-02	7.156049865959489394e-07	-4.205154940889170545e-09	7.187733579346947121e-04
7.680000000000000000e+03	3.457168814419733782e-02	7.187795642806216860e-07	-4.212736545634511933e-09	7.219995298264222884e-04
7.740000000000000000e+03	3.474055777593314243e-02	7.217707086972568339e-07	-4.219859516140242372e-09	7.252499811456965565e-04
7.800000000000000000e+03	3.490943332434123803e-02	7.247773299476165823e-07	-4.226844088574746790e-09	7.284808378807581478e-04
7.860000000000000000e+03	3.507830435654792078e-02	7.278586436440159399e-07	-4.233313575464255984e-09	7.317212778194978314e-04
7.920000000000000000e+03	3.524718017140027193e-02	7.308233078297908579e-07	-4.239758841560877047e-09	7.348832321328757243e-04
7.980000000000000000e+03	3.541603809743301690e-02	7.336979290325793922e-07	-4.246062088379061547e-09	7.381587367849272744e-04
8.040000000000000000e+03	3.558492895864423522e-02	7.366942835959749094e-07	-4.252229934985390881e-09	7.413553550345855720e-04
8.100000000000000000e+03	3.575380061580916286e-02	7.396968393943183557e-07	-4.258272360925988771e-09	7.446062746853060552e-04
8.160000000000000000e+03	3.592269086827720032e-02	7.427462980565943160e-07	-4.264221324116924305e-09	7.477786804199900404e-04
8.220000000000000000e+03	3.609156315852360408e-02	7.457152976682856188e-07	-4.269874577231708964e-09	7.509172682442057448e-04
8.280000000000000000e+03	3.626043158910378927e-02	7.486514585614050914e-07	-4.275170305006519679e-09	7.541113034686742524e-04
8.340000000000000000e+03	3.642935285213121793e-02	7.516319075572232153e-07	-4.280332936982130497e-09	7.572859111288400297e-04
8.400000000000000000e+03	3.659826244634151876e-02	7.545655667785398208e-07	-4.285693918386205369e-09	7.604556269859350090e-04
8.460000000000000000e+03	3.676717229454994074e-02	7.573764540028674953e-07	-4.291006739022504961e-09	7.636499793831826597e-04
8.520000000000000000e+03	3.693608946669006687e-02	7.601730028428968268e-07	-4.296269874925557523e-09	7.667954918985065392e-04
8.580000000000000000e+03	3.710499577762504247e-02	7.631001270891349527e-07	-4.301493326908516218e-09	7.699473804433406687e-04
8.640000000000000000e+03	3.727390449202380718e-02	7.660346064320000548e-07	-4.306621395707655778e-09	7.731290491601847158e-04
8.700000000000000000e+03	3.744280856266445079e-02	7.688998304837204803e-07	-4.311651045784402654e-09	7.763067746659849415e-04
8.760000000000000000e+03	3.761171929171791550e-02	7.718116263250000793e-07	-4.316616694010826188e-09	7.794496198200027070e-04
8.820000000000000000e+03	3.778062813641903939e-02	7.746897104637566969e-07	-4.321617379906615988e-09	7.825896307202228870e-04
8.880000000000000000e+03	3.794954340337045734e-02	7.775441590594739537e-07	-4.326190540986432583e-09	7.857228596356792463e-04
8.940000000000000000e+03	3.811848177627702450e-02	7.803242376635011365e-07	-4.330773180370288257e-09	7.888525299368105139e-04
9.000000000000000000e+03	3.828742241022146942e-02	7.832555569429050199e-07	-4.335209153303464996e-09	7.919778891465157700e-04
9.060000000000000000e+03	3.845636746449966614e-02	7.862286042948300253e-07	-4.339546648645792571e-09	7.950393677224429790e-04
9.120000000000000000e+03	3.862530570679724440e-02	7.890011948551495092e-07	-4.343908803608619031e-09	7.981998214462504094e-04
9.180000000000000000e+03	3.879428918520294589e-02	7.917517070124158393e-07	-4.348251868297620123e-09	8.013264493486446562e-04
9.240000000000000000e+03	3.896326521247495123e-02	7.945565744512725808e-07	-4.352509568440164678e-09	8.044346170154357363e-04
9.300000000000000000e+03	3.913224208006464699e-02	7.973433629571222805e-07	-4.356742379799373800e-09	8.075667695505204342e-04
9.360000000000000000e+03	3.930123078120364988e-02	8.000149166118042418e-07	-4.360963059357746973e-09	8.117070640267984565e-04
9.420000000000000000e+03	3.947048167987283335e-02	8.028443413905615767e-07	-4.365237800733042739e-09	8.148752869171457022e-04
9.480000000000000000e+03	3.963947752151673887e-02	8.056503772951159756e-07	-4.369448063241692370e-09	8.179806557749189034e-04
9.540000000000000000e+03	3.980851380166643139e-02	8.083146152333332531e-07	-4.373647640503341388e-09	8.211109727184600368e-04
9.600000000000000000e+03	3.997755250294993123e-02	8.109563622509869155e-07	-4.377804225976762600e-09	8.242229203109703323e-04
9.660000000000000000e+03	4.014658953117616197e-02	8.136968177760489740e-07	-4.381907229852357033e-09	8.273005011390104947e-04
9.720000000000000000e+03	4.031563425985510568e-02	8.164197503706614000e-07	-4.385965629095791166e-09	8.303595100582284241e-04
9.780000000000000000e+03	4.048467936875518869e-02	8.193129800168232450e-07	-4.390101175020708808e-09	8.335325830352599379e-04
9.840000000000000000e+03	4.065376821835443855e-02	8.220100943549157089e-07	-4.394184770073076619e-09	8.366569312104558259e-04
9.900000000000000000e+03	4.082284310764480034e-02	8.248438058581761999e-07	-4.398202062352486407e-09	8.397466875177696504e-04
9.960000000000000000e+03	4.099197799448008744e-02	8.276399702391356803e-07	-4.402159592486873905e-09	8.428478641984739339e-04
1.002000000000000000e+04	4.116124945169687133e-02	8.304239645782507851e-07	-4.406084662950449253e-09	8.458849038915621649e-04
1.008000000000000000e+04	4.133049852274842118e-02	8.330799217899522677e-07	-4.409813985370565296e-09	8.489927343328596216e-04
1.014000000000000000e+04	4.149976155885127388e-02	8.357796128026460442e-07	-4.413530749583947994e-09	8.520573502939597773e-04
1.020000000000000000e+04	4.166900726102867880e-02	8.384662450575735183e-07	-4.417258985589692129e-09	8.551217128789612935e-04
1.026000000000000000e+04	4.183825007395720885e-02	8.411777568217734504e-07	-4.420947573177630713e-09	8.581972333157514808e-04
1.032000000000000000e+04	4.200749345141302493e-02	8.437917901423282651e-07	-4.424578389621303171e-09	8.612432864604938152e-04
1.038000000000000000e+04	4.217673059583351702e-02	8.465500209653382903e-07	-4.428119593605730170e-09	8.642703256463850651e-04
1.044000000000000000e+04	4.234596256910121148e-02	8.493290315665241444e-07	-4.431615314113860395e-09	8.673379562927654952e-04
1.050000000000000000e+04	4.251520492133684104e-02	8.520053925683969371e-07	-4.435082154046341131e-09	8.704157149138718429e-04
1.056000000000000000e+04	4.268444979146286677e-02	8.546617903678066265e-07	-4.438523569218911621e-09	8.734594804569619083e-04
1.062000000000000000e+04	4.285368692808785851e-02	8.573465700699776098e-07	-4.441829052317087022e-09	8.765147128344661547e-04
1.068000000000000000e+04	4.302292852750030927e-02	8.600378741948986625e-07	-4.445110673404828072e-09	8.795062512155822501e-04
1.074000000000000000e+04	4.319215529828958344e-02	8.627286696666190978e-07	-4.448338035244705668e-09	8.825382034899263923e-04
1.080000000000000000e+04	4.336139517795896403e-02	8.654035781855673056e-07	-4.451535600243112475e-09	8.855507252861611299e-04
1.086000000000000000e+04	4.353063347586871162e-02	8.681586027120098314e-07	-4.454710540973323307e-09	8.885447460135631080e-04
1.092000000000000000e+04	4.369999296947785217e-02	8.708462235825579769e-07	-4.457868900319915094e-09	8.915643851440375025e-04
1.098000000000000000e+04	4.386936253143809000e-02	8.735283567692030399e-07	-4.461032826956945052e-09	8.946246571366668100e-04
1.104000000000000000e+04	4.403874545085802172e-02	8.762147296007251210e-07	-4.464156894354849520e-09	8.976209019323715772e-04
1.110000000000000000e+04	4.420811533192831044e-02	8.789188137785716353e-07	-4.467232403437409450e-09	9.005980074018343122e-04
1.116000000000000000e+04	4.437748504378347808e-02	8.814763456340808229e-07	-4.470286354675173487e-09	9.036150198500751164e-04
1.122000000000000000e+04	4.454686873772874256e-02	8.842730691698113441e-07	-4.473319304642720554e-09	9.065986178133509299e-04
1.128000000000000000e+04	4.471626197658433444e-02	8.867796238447531706e-07	-4.476426751446683694e-09	9.096094653431497810e-04
1.134000000000000000e+04	4.488569663769605839e-02	8.894098683594757195e-07	-4.479669030174587347e-09	9.125703192471327704e-04
1.140000000000000000e+04	4.505514683674352594e-02	8.920716696331576966e-07	-4.482913055896672721e-09	9.155707314944180886e-04
1.146000000000000000e+04	4.522459972489867308e-02	8.947927385212617596e-07	-4.486115605368403889e-09	9.185375756126346828e-04
1.152000000000000000e+04	4.539403157832969105e-02	8.974980436192808007e-07	-4.489305727751060403e-09	9.215309591050949807e-04
1.158000000000000000e+04	4.556347307618609233e-02	9.000492188377378045e-07	-4.492411403675913953e-09	9.245200138750110219e-04
1.164000000000000000e+04	4.573291490446952656e-02	9.026410054285629181e-07	-4.495523186700421768e-09	9.275047612252459257e-04
1.170000000000000000e+04	4.590235825104314882e-02	9.052856630082791309e-07	-4.498641647869559312e-09	9.304407103370367386e-04
1.176000000000000000e+04	4.607179184703166785e-02	9.079591408192785786e-07	-4.501751047879834775e-09	9.333875845643947603e-04
1.182000000000000000e+04	4.624124604402662930e-02	9.106084667456958512e-07	-4.504868057452420630e-09	9.363606437849160153e-04
1.188000000000000000e+04	4.641070577688695409e-02	9.131905627908188253e-07	-4.507944882185075210e-09	9.393143851388552823e-04
1.194000000000000000e+04	4.658015430002145768e-02	9.158105720471058348e-07	-4.511041193544558150e-09	9.422794537301940098e-04
1.200000000000000000e+04	4.674960084607940325e-02	9.185064999417969185e-07	-4.514144025915783988e-09	9.451953651442137130e-04
1.206000000000000000e+04	4.691903096806211704e-02	9.212550859958342860e-07	-4.517123833237869582e-09	9.481356036457452754e-04
1.212000000000000000e+04	4.708847964528518892e-02	9.239509895537650998e-07	-4.519919029627271859e-09	9.510882370113863185e-04
1.218000000000000000e+04	4.725795693380521051e-02	9.265811489123535454e-07	-4.522770873512749479e-09	9.540509122331620713e-04
1.224000000000000000e+04	4.742744183178608519e-02	9.291041409551066331e-07	-4.525723961143075741e-09	9.569946741517589050e-04
1.230000000000000000e+04	4.759692260251066620e-02	9.316501626136114853e-07	-4.528700592101715624e-09	9.599300569719931018e-04
1.236000000000000000e+04	4.776640015749975682e-02	9.342754627791817186e-07	-4.531696037956665895e-09	9.628515725979581172e-04
1.242000000000000000e+04	4.793587849758931818e-02	9.368959893031802370e-07	-4.534727772278156640e-09	9.658284549728795307e-04
1.248000000000000000e+04	4.810537280142172106e-02	9.394949618274292171e-07	-4.537793025286793894e-09	9.687267467255949267e-04
1.254000000000000000e+04	4.827484860332496158e-02	9.420837478290043432e-07	-4.540877904788804052e-09	9.716354292299369567e-04
1.260000000000000000e+04	4.844433077528943754e-02	9.447959627334876576e-07	-4.543997688781952841e-09	9.746149871851315493e-04
1.266000000000000000e+04	4.861383278895676369e-02	9.474599575484335489e-07	-4.547156367715638171e-09	9.775159716327082998e-04
1.272000000000000000e+04	4.878331665668762807e-02	9.500683158083735816e-07	-4.550364254340094769e-09	9.804574743299875137e-04
1.278000000000000000e+04	4.895282101458242607e-02	9.527179861897568973e-07	-4.553588783902646953e-09	9.833360611963418499e-04
1.284000000000000000e+04	4.912235321728867371e-02	9.552580839685278326e-07	-4.556814949791567474e-09	9.862248104111463482e-04
1.290000000000000000e+04	4.929189117646935042e-02	9.578147990497042801e-07	-4.560090313968382913e-09	9.891245110750126850e-04
1.296000000000000000e+04	4.946143344363238686e-02	9.604610742236363823e-07	-4.563408663936079687e-09	9.920501129567175103e-04
1.302000000000000000e+04	4.963098416690528425e-02	9.631317823665202898e-07	-4.566777408831192619e-09	9.949266145595821870e-04
1.308000000000000000e+04	4.980052422970016740e-02	9.657625050290423986e-07	-4.570178212499758132e-09	9.978145912857968799e-04
1.314000000000000000e+04	4.997006972422343707e-02	9.684466068796185064e-07	-4.573635846773229495e-09	1.000668836784678571e-03
1.320000000000000000e+04	5.013960817476378895e-02	9.710546055503739301e-07	-4.577151102173255343e-09	1.003519352699665723e-03
1.326000000000000000e+04	5.030914793533177581e-02	9.736680540224633580e-07	-4.580712544038332289e-09	1.006364675237104772e-03
1.332000000000000000e+04	5.047868834235290370e-02	9.763514514462676201e-07	-4.584278079751822181e-09	1.009146778931406399e-03
1.338000000000000000e+04	5.064821442452369787e-02	9.789087471738407306e-07	-4.587876888560575125e-09	1.011984223989547023e-03
1.344000000000000000e+04	5.081775709308797989e-02	9.814969070015277803e-07	-4.591526087424145013e-09	1.014851492583925246e-03
1.350000000000000000e+04	5.098730693348305781e-02	9.840960090883858293e-07	-4.595250574020175619e-09	1.017695510932053711e-03
1.356000000000000000e+04	5.115685351049649443e-02	9.867335530457951206e-07	-4.599048335312813529e-09	1.020550653072788833e-03
1.362000000000000000e+04	5.132640479812490553e-02	9.894238125399788311e-07	-4.602881228011086849e-09	1.023386649794254689e-03
1.368000000000000000e+04	5.149595270887748905e-02	9.920169402521517846e-07	-4.606791914015189288e-09	1.026248201704652767e-03
1.374000000000000000e+04	5.166550908370226569e-02	9.947216119205750180e-07	-4.610780460613225443e-09	1.029061850064747277e-03
1.380000000000000000e+04	5.183505433478909769e-02	9.974146903949806766e-07	-4.614731449883670999e-09	1.031900142042619728e-03
1.386000000000000000e+04	5.200464066128929891e-02	1.000094886575956616e-06	-4.618805839692333661e-09	1.034704473859051829e-03
1.392000000000000000e+04	5.217422145195263483e-02	1.002679458566655905e-06	-4.622968157431887801e-09	1.037505360515349325e-03
1.398000000000000000e+04	5.234380366559447662e-02	1.005275102972654319e-06	-4.627184915317149955e-09	1.040331735237665697e-03
1.404000000000000000e+04	5.251339412373313975e-02	1.007968395230812819e-06	-4.631546478441978259e-09	1.043109597655260748e-03
1.410000000000000000e+04	5.268297368848675472e-02	1.010544353640848144e-06	-4.635960897800405220e-09	1.045912968856807686e-03
1.416000000000000000e+04	5.285256228411048390e-02	1.013284944707148969e-06	-4.640430367472866516e-09	1.048682324738684510e-03
1.422000000000000000e+04	5.302214349127606918e-02	1.015862659128243597e-06	-4.644918692083130584e-09	1.051492491029621269e-03
1.428000000000000000e+04	5.319173726158045457e-02	1.018431853890184504e-06	-4.649516989289700339e-09	1.054298537231317112e-03
1.434000000000000000e+04	5.336133096889864730e-02	1.021005288190718112e-06	-4.654167473761979342e-09	1.057085734664908478e-03
1.440000000000000000e+04	5.353092177082156150e-02	1.023655610393315043e-06	-4.658896382919799615e-09	1.059868953538182276e-03
1.446000000000000000e+04	5.370052817270640211e-02	1.026400713758001074e-06	-4.663748683973238887e-09	1.062633686939287465e-03
1.452000000000000000e+04	5.387013163831025353e-02	1.028988385896525211e-06	-4.668662803009660624e-09	1.065393687857606143e-03
1.458000000000000000e+04	5.403973612555076217e-02	1.031638609534568186e-06	-4.673688516580174622e-09	1.068164310178709459e-03
1.464000000000000000e+04	5.420934510094237158e-02	1.034258546478536522e-06	-4.678862354825247299e-09	1.070901053397851216e-03
1.470000000000000000e+04	5.437894708435438151e-02	1.036954362402067507e-06	-4.684156412136040094e-09	1.073663290883154244e-03
1.476000000000000000e+04	5.454855778455919985e-02	1.039586034385355859e-06	-4.689548473678532373e-09	1.076436310005397714e-03
1.482000000000000000e+04	5.471817241378527236e-02	1.042332485228265167e-06	-4.695059241263047765e-09	1.079200778330046242e-03
1.488000000000000000e+04	5.488778385760343520e-02	1.044951929724641722e-06	-4.700646571246065411e-09	1.081965481264443498e-03
1.494000000000000000e+04	5.505739995183578372e-02	1.047660555613073025e-06	-4.706421323642833164e-09	1.084696534862345831e-03
1.500000000000000000e+04	5.522700885749803890e-02	1.050337300584833389e-06	-4.712336484735857491e-09	1.087423479192256310e-03
1.506000000000000000e+04	5.539661882408571103e-02	1.052979934554645613e-06	-4.718301044443856421e-09	1.090146203938606624e-03
1.512000000000000000e+04	5.556622923071175696e-02	1.055570498415565827e-06	-4.724366600738410117e-09	1.092879797791260947e-03
1.518000000000000000e+04	5.573584395842315353e-02	1.058163241369682075e-06	-4.730536127500146875e-09	1.095624444432286666e-03
1.524000000000000000e+04	5.590546276110317653e-02	1.060800410042827972e-06	-4.736777781076158968e-09	1.098350203599288795e-03
1.530000000000000000e+04	5.607507814035943283e-02	1.063453579343752568e-06	-4.743109055994233667e-09	1.101086760268550407e-03
1.536000000000000000e+04	5.624469802000876817e-02	1.066099107232872320e-06	-4.749522409257967847e-09	1.103818759034058163e-03
1.542000000000000000e+04	5.641431808889803279e-02	1.068743647872588429e-06	-4.756110111172760028e-09	1.106517751263581947e-03
1.548000000000000000e+04	5.658393112967545491e-02	1.071404408422517108e-06	-4.762823305086676160e-09	1.109211723232688502e-03
1.554000000000000000e+04	5.675354500581777234e-02	1.074088934850542525e-06	-4.769646111502554771e-09	1.111916815427485637e-03
1.560000000000000000e+04	5.692316294477384880e-02	1.076689324048198740e-06	-4.776471068186548119e-09	1.114602757237028200e-03
1.566000000000000000e+04	5.709277724487675509e-02	1.079393429858379778e-06	-4.783229320918507664e-09	1.117284377758591624e-03
1.572000000000000000e+04	5.726239205346699002e-02	1.081993875020758545e-06	-4.790213833222345816e-09	1.120006820616230563e-03
1.578000000000000000e+04	5.743201830133825431e-02	1.084641002793274345e-06	-4.797276183405393957e-09	1.122710588700989720e-03
1.584000000000000000e+04	5.760164031361607317e-02	1.087367202790000727e-06	-4.804541356474500700e-09	1.125395384042943018e-03
1.590000000000000000e+04	5.777125902217372655e-02	1.090042860698711533e-06	-4.811904364139154176e-09	1.128076773864785396e-03
1.596000000000000000e+04	5.794087791390754860e-02	1.092726898516646359e-06	-4.819342603797078332e-09	1.130768087315187943e-03
1.602000000000000000e+04	5.811050054720199448e-02	1.095585340108930252e-06	-4.826873256695019658e-09	1.133381945383437261e-03
1.608000000000000000e+04	5.828010411024373699e-02	1.098202492167966700e-06	-4.834433238873764419e-09	1.136035199375378920e-03
1.614000000000000000e+04	5.844972000339609258e-02	1.100922104095111685e-06	-4.842126791557848767e-09	1.138669159765441901e-03
1.620000000000000000e+04	5.861933114017417457e-02	1.103587169902066000e-06	-4.849923218425821125e-09	1.141328497877700052e-03
1.626000000000000000e+04	5.878895011514035512e-02	1.106155782603893621e-06	-4.857911307211331866e-09	1.143984244528916012e-03
1.632000000000000000e+04	5.895856846733293216e-02	1.108748141191151307e-06	-4.866014606123537890e-09	1.146636150696263984e-03
1.638000000000000000e+04	5.912818680366299651e-02	1.111492989022570197e-06	-4.874194711273054321e-09	1.149253188864509355e-03
1.644000000000000000e+04	5.929779742906078621e-02	1.114181641990847560e-06	-4.882473118827169805e-09	1.151911303891888037e-03
1.650000000000000000e+04	5.946741961610393229e-02	1.116870758555663637e-06	-4.890782881142312797e-09	1.154550380135864257e-03
1.656000000000000000e+04	5.963703713337144968e-02	1.119459496926055898e-06	-4.899175550172672567e-09	1.157185328734282228e-03
1.662000000000000000e+04	5.980665485594909014e-02	1.122084797735021347e-06	-4.907612371602814828e-09	1.159786488458353949e-03
1.668000000000000000e+04	5.997626477082632773e-02	1.124815002433919108e-06	-4.916138619405650048e-09	1.162413224330050140e-03
1.674000000000000000e+04	6.014588245893037061e-02	1.127625991973427160e-06	-4.924749546342353576e-09	1.165020779057936986e-03
1.680000000000000000e+04	6.031549565861122481e-02	1.130418662315944292e-06	-4.933391351124521517e-09	1.167594479031331192e-03
1.686000000000000000e+04	6.048510144733490468e-02	1.133120592872807685e-06	-4.942384801662423680e-09	1.170178402972166720e-03
1.692000000000000000e+04	6.065471114332299241e-02	1.135802704404112915e-06	-4.951683525503978703e-09	1.172788690801040631e-03
1.698000000000000000e+04	6.082432788152433711e-02	1.138553618215323064e-06	-4.960996910541383320e-09	1.175394294437978734e-03
1.704000000000000000e+04	6.099394408500700970e-02	1.141407277445593564e-06	-4.970313029808036224e-09	1.177965100412854032e-03
1.710000000000000000e+04	6.116355265668324548e-02	1.144047824494085778e-06	-4.979766673868599972e-09	1.180576903011121195e-03
1.716000000000000000e+04	6.133317276183892358e-02	1.146760383984604590e-06	-4.989071943306401357e-09	1.183169556101533069e-03
1.722000000000000000e+04	6.150278819937315955e-02	1.149559300284103036e-06	-4.998437075192820202e-09	1.185773204474180201e-03
1.728000000000000000e+04	6.167240762514905605e-02	1.152364317959886131e-06	-5.007826552547510526e-09	1.188382543751031377e-03
1.734000000000000000e+04	6.184202660507877314e-02	1.155126860338549738e-06	-5.017232415930469577e-09	1.190962502427299254e-03
1.740000000000000000e+04	6.201164172487869802e-02	1.157829241449893753e-06	-5.026754338754948975e-09	1.193538183349967217e-03
1.746000000000000000e+04	6.218125691456664883e-02	1.160817070448502093e-06	-5.036187870874503182e-09	1.196080160497830277e-03
1.752000000000000000e+04	6.235086440134354063e-02	1.163690382606522199e-06	-5.045618759389419994e-09	1.198647254082929560e-03
1.758000000000000000e+04	6.252047975522279089e-02	1.166557383865770449e-06	-5.055060421086157963e-09	1.201254022995022026e-03
1.764000000000000000e+04	6.269010582163762890e-02	1.169437522796981909e-06	-5.064522654589826922e-09	1.203738015966778234e-03
1.770000000000000000e+04	6.285970113952299432e-02	1.172198242977892712e-06	-5.073905809979342876e-09	1.206306416075502916e-03
1.776000000000000000e+04	6.302932078997938725e-02	1.175000106186338712e-06	-5.083318153212131338e-09	1.208811116334026787e-03
1.782000000000000000e+04	6.319892356916544107e-02	1.177758676659485659e-06	-5.092741806724465619e-09	1.211356026437120960e-03
1.788000000000000000e+04	6.336853876772466365e-02	1.180465104969548226e-06	-5.102220809796553972e-09	1.213896664882594409e-03
1.794000000000000000e+04	6.353815273159818533e-02	1.183289628404153966e-06	-5.111808466472505193e-09	1.216418052094408358e-03
1.800000000000000000e+04	6.370776223409789496e-02	1.186091308913679176e-06	-5.121472777602639169e-09	1.218919926006409955e-03
1.806000000000000000e+04	6.387736724607455396e-02	1.188890889152659738e-06	-5.131106165351871315e-09	1.221427904314256480e-03
1.812000000000000000e+04	6.404697151513036313e-02	1.191640141529405946e-06	-5.140721924368474693e-09	1.223951304163442945e-03
1.818000000000000000e+04	6.421658237104592437e-02	1.194428358818555390e-06	-5.150335611950643990e-09	1.226455569612225002e-03
